"NESCAFÉ GOLD Original, instantná káva, 200 g";"9,99";"49,95";"kg";"";"";"napoje";"2002006543626";"473";"7613036299473";
"Mitická Prírodná minerálna voda perlivá 1,5 l";"0,29";"0,19";"l";"-25%";"0,39";"napoje";"2002009278723";"501";"8586007291501";
"Rauch Happy Day 100% pomaranč 1 l";"1,00";"1,00";"l";"-37%";"1,59";"napoje";"2002006550969";"066";"0000090087066";
"Zlatá Studňa Prameň z Jasenova jemne sýtená 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002013225638";"512";"8586000052512";
"Bonaqua Prírodná minerálna voda nesýtená 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002010863116";"478";"5449000045478";
"Budiš Prírodná minerálna voda perlivá 1,5 l";"0,44";"0,29";"l";"";"";"napoje";"2002006698715";"211";"8588000524211";
"Rajec Bylinka Materina dúška nesýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002015731151";"296";"8586011330296";
"Coca-Cola Zero, 2,25 l";"1,49";"0,66";"l";"";"";"napoje";"2002020035566";"768";"5449000061768";
"The Grower's Harvest 100% pomarančová šťava z koncentrátu 1 l";"0,79";"0,79";"l";"";"";"napoje";"2002006591566";"540";"5051007139540";
"Rio Cold Press 100% jablko 1 l";"2,19";"2,19";"l";"";"";"napoje";"2002013951056";"219";"8586009853219";
"Lucka Neperlivá pramenitá voda 1,5 l";"0,35";"0,23";"l";"-36%";"0,55";"napoje";"2002017091338";"417";"8588000346417";
"Zlatá Studňa Prameň z Jasenova zlatíčko dojčenská voda neperlivá 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002120538795";"116";"8586000052116";
"Ľubovnianka Magnéziová prírodná minerálna voda perlivá 2 l";"0,49";"0,25";"l";"";"";"napoje";"2002016546891";"505";"8588000133505";
"NESCAFÉ CLASSIC, instantná káva, 200 g";"3,59";"17,95";"kg";"-46%";"6,69";"napoje";"2002006543565";"697";"5998710980697";
"Drobček Dojčenská voda 2 l";"0,33";"0,17";"l";"-44%";"0,59";"napoje";"2002121051233";"561";"8586000731561";
"Popradský Pigi čaj porciovaný 20 x 1,5 g";"0,89";"29,67";"kg";"";"";"napoje";"2002006255673";"549";"8588000032549";
"Rauch Happy Day 100% jablko 1 l";"1,00";"1,00";"l";"-37%";"1,59";"napoje";"2002006550891";"011";"0000090087011";
"Jana Prírodná minerálna voda nesýtená 1,5 l";"0,45";"0,30";"l";"-23%";"0,59";"napoje";"2002120167501";"055";"3858884600055";
"Coca-Cola Zero, 1,75 l";"1,19";"0,68";"l";"";"";"napoje";"2002020035551";"806";"5449000080806";
"Rio Cold Press 100% pomaranč s dužinou 1 l";"2,69";"2,69";"l";"";"";"napoje";"2002016009938";"377";"8586009854377";
"Kinley Tonic Water 1,5 l";"1,19";"0,79";"l";"";"";"napoje";"2002020035558";"010";"5449000016010";
"Mattoni Prírodná minerálna voda nesýtená 1,5 l";"0,59";"0,39";"l";"";"";"napoje";"2002016183072";"277";"8594001021277";
"Relax Džús 100% pomaranč 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002006635574";"038";"8594057632038";
"Cappy Pomaranč 100% džús 1 l";"1,09";"1,09";"l";"-26%";"1,49";"napoje";"2002120681617";"350";"5449000136350";
"Bonaqua Prírodná minerálna voda sýtená 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002010863093";"757";"5449000027757";
"Ľubovnianka Magnéziová prírodná minerálna voda jemne perlivá 1,5 l";"0,39";"0,26";"l";"";"";"napoje";"2002120538075";"451";"8588000133451";
"Fatra Extra prírodná minerálna voda sýtená 0,75 l";"0,99";"1,32";"l";"";"";"napoje";"2002016097782";"506";"8586009263506";
"Rajec Púpava nesýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002016097348";"333";"8586011330333";
"Bonaqua Prírodná minerálna voda jemne sýtená 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002010863109";"159";"5449000083159";
"Rajec  Bazový kvet nesýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002121203210";"644";"8586011331644";
"Lucka Jemne perlivá pramenitá voda 1,5 l";"0,35";"0,23";"l";"-36%";"0,55";"napoje";"2002012683996";"066";"8588000346066";
"Budiš Prírodná minerálna voda tichá 1,5 l";"0,44";"0,29";"l";"";"";"napoje";"2002016804007";"172";"8586009262172";
"Coca-Cola, 4 x 330 ml";"1,89";"1,43";"l";"";"";"napoje";"2002120603510";"272";"5449000009272";
"Rauch Happy Day 100% multivitamín 1 l";"1,00";"1,00";"l";"-37%";"1,59";"napoje";"2002006550938";"493";"0000090087493";
"NESCAFÉ CLASSIC Crema, instantná káva, 200 g";"3,59";"17,95";"kg";"-40%";"5,99";"napoje";"2002120226547";"018";"7613033835018";
"The Grower's Harvest 100% jablková šťava z koncentrátu 1 l";"0,79";"0,79";"l";"";"";"napoje";"2002006591658";"845";"5051007117845";
"Rajec Dojčenská voda pramenitá nesýtená 0,33 l";"0,39";"1,18";"l";"";"";"napoje";"2002121487869";"203";"0000085820203";
"Rauch Happy Day Pomaranč 100% 2 l";"2,74";"1,37";"l";"";"";"napoje";"2002006550983";"861";"0000090169861";
"Rauch Happy Day 100% pomarančová šťava s dužinou 1 l";"1,00";"1,00";"l";"-37%";"1,59";"napoje";"2002010406597";"665";"9008700106665";
"Rajec Pramenitá voda nesýtená 0,75 l";"0,55";"0,73";"l";"";"";"napoje";"2002014260560";"483";"0000085815483";
"Relax Džús 100% jablko 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002006635628";"598";"8594057631598";
"ORION GRANKO Exclusive 400 g";"2,99";"7,48";"kg";"";"";"napoje";"2002020007137";"026";"7613035748026";
"TEEKANNE Forest Fruits, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002011291550";"531";"5901086000531";
"Pfanner 100% pomarančová šťava 2 l";"2,75";"1,38";"l";"";"";"napoje";"2002016891359";"292";"9006900014292";
"Márka Original sýtená limonáda s prídavkom hroznovej šťavy 2 l";"0,69";"0,35";"l";"-42%";"1,19";"napoje";"2002121287052";"768";"8594057630768";
"Relax Džús 100% ananás 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002006635666";"581";"8594057631581";
"Baldovská Sýtená minerálna voda pomaranč 1,5 l";"0,39";"0,26";"l";"-33%";"0,59";"napoje";"2002013372387";"823";"8586000730823";
"TEEKANNE Black Currant with Lemon, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002014433247";"019";"5901086001019";
"NESCAFÉ® Dolce Gusto® Espresso - káva v kapsulách - 16 ks";"5,69";"64,66";"kg";"";"";"napoje";"2002016154447";"136";"7613037931136";
"Mistral Brusnica, malina & baza ovocný čaj 20 x 2 g";"1,99";"49,75";"kg";"";"";"napoje";"2002016829994";"782";"8586009412782";
"Rauch Happy Day 100% jablková šťava 2 l";"2,74";"1,37";"l";"";"";"napoje";"2002006550914";"946";"0000090169946";
"Popradská Extra špeciál pražená mletá káva 250 g";"3,00";"12,00";"kg";"-30%";"4,29";"napoje";"2002006247982";"092";"8586009410092";
"Lucka Dojčenská voda neperlivá 0,5 l";"0,65";"1,30";"l";"";"";"napoje";"2002016153723";"479";"8588000346479";
"Rio Cold Press 100% ananás 1 l";"2,69";"2,69";"l";"";"";"napoje";"2002016334207";"896";"8586009854896";
"Baldovská Sýtená minerálna voda citrón 1,5 l";"0,39";"0,26";"l";"-33%";"0,59";"napoje";"2002013675990";"939";"8586000730939";
"Relax Džús 100% multivitamín 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002016844836";"350";"8594057635350";
"TEEKANNE Green Tea, zelený čaj, 20 vrecúšok, 35 g";"1,69";"48,29";"kg";"";"";"napoje";"2002120001709";"333";"5901086000333";
"Gemerka Magnézium a kalcium prírodná minerálna voda jemne perlivá 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002120640010";"546";"8586010290546";
"TEEKANNE Garden Selection, World of Fruits, 20 vrecúšok, 45 g";"1,29";"28,67";"kg";"-23%";"1,69";"napoje";"2002017137357";"459";"5901086012459";
"Popradský Lesná zmes ovocný čaj s príchuťou 20 x 2 g";"1,15";"28,75";"kg";"";"";"napoje";"2002006279167";"471";"8588000032471";
"Jacobs Krönung Instantná káva 200 g";"8,59";"42,95";"kg";"";"";"napoje";"2002011557182";"164";"8711000516164";
"Pfanner 100% pomarančová šťava vyrobená z koncentrátu 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002120017870";"514";"9006900017514";
"Fanta, pomarančová limonáda, 2,25 l";"1,49";"0,66";"l";"";"";"napoje";"2002020035567";"113";"5449000034113";
"NESCAFÉ GOLD Crema, instantná káva, 200 g";"9,99";"49,95";"kg";"";"";"napoje";"2002120392844";"868";"7613036312868";
"Red Bull Energy drink 4 x 250 ml";"4,99";"4,99";"l";"";"";"napoje";"2002120216248";"490";"9002490100490";
"Sprite, citrónová limonáda, 2,25 l";"1,49";"0,66";"l";"";"";"napoje";"2002020035554";"137";"5449000034137";
"Babička Růženka Čaj ovocná rozkoš 20 x 2 g";"0,79";"19,75";"kg";"";"";"napoje";"2002016132742";"002";"5900396013002";
"Pfanner 100% jablková šťava vyrobená z koncentrátu 2 l";"2,69";"1,35";"l";"";"";"napoje";"2002006665908";"025";"9006900014025";
"Fanta, pomarančová limonáda, 1,75 l";"1,19";"0,68";"l";"";"";"napoje";"2002020035552";"499";"5449000132499";
"NESCAFÉ® Dolce Gusto® Cappuccino - káva v kapsulách - 16 ks";"5,69";"30,59";"kg";"";"";"napoje";"2002016154454";"270";"7613036306270";
"S.Pellegrino Prírodná minerálna voda 1 l";"1,39";"1,39";"l";"";"";"napoje";"2002017091307";"218";"8002270000218";
"TEEKANNE Fruit Kiss, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002012026564";"739";"5901086000739";
"Cappy Jablko 100 % 1 l";"1,09";"1,09";"l";"-26%";"1,49";"napoje";"2002120681623";"329";"5449000136329";
"Coca-Cola Zero, 4 x 330 ml";"1,89";"1,43";"l";"";"";"napoje";"2002020017545";"191";"5449000171191";
"Zlatá Studňa Sirup s príchuťou lesná jahoda 0,7 l";"1,29";"1,84";"l";"";"";"napoje";"2002013226673";"156";"8586000058156";
"Rio Cold Press 100% jablko cvikla 1 l";"2,19";"2,19";"l";"";"";"napoje";"2002016334184";"872";"8586009854872";
"NESCAFÉ® Dolce Gusto® Café au Lait - káva v kapsulách - 16 ks";"5,69";"35,56";"kg";"";"";"napoje";"2002016876455";"704";"7613033174704";
"Rio 100% jablko 1 l";"1,49";"1,49";"l";"";"";"napoje";"2002006844860";"039";"8588001028039";
"Rio Cold Press 100% karotka 1 l";"2,09";"2,09";"l";"";"";"napoje";"2002016009921";"353";"8586009854353";
"Mistral Lesná zmes ovocný čaj  20 x 2 g";"1,99";"49,75";"kg";"";"";"napoje";"2002016907289";"652";"8586009412652";
"Kofola Bez cukru 2 l";"1,25";"0,63";"l";"";"";"napoje";"2002016046384";"914";"8594003843914";
"Lipton Ľadový čaj zelený 1,5 l";"1,29";"0,86";"l";"";"";"napoje";"2002012545355";"320";"5997264159320";
"Lavazza Crema e Gusto mletá káva vybraná zmes 250 g";"6,59";"26,36";"kg";"";"";"napoje";"2002011234960";"769";"8000070038769";
"TEEKANNE Mätový čaj, Natural Herbal Tea, 20 vrecúšok, 30 g";"1,69";"56,33";"kg";"";"";"napoje";"2002010562095";"104";"5901086000104";
"Rauch Happy Day 100% ananás 1 l";"1,00";"1,00";"l";"-37%";"1,59";"napoje";"2002006550853";"769";"0000090087769";
"Pepsi Cola 1,5 l";"0,50";"0,33";"l";"-54%";"1,09";"napoje";"2002016675942";"876";"8594008043876";
"Lavazza Caffé Espresso pražená zrnková káva 250 g";"5,99";"23,96";"kg";"";"";"napoje";"2002015174262";"860";"8000070018860";
"Mitická Prírodná minerálna voda jemne perlivá 0,5 l";"0,49";"0,98";"l";"";"";"napoje";"2002016390777";"419";"8586007291419";
"Magnesia Red Minerálna voda s príchuťou grapefruitu sýtená 1,5 l";"0,89";"0,59";"l";"";"";"napoje";"2002121045362";"925";"8594001021925";
"Zlatá Studňa Prameň z Jasenova sýtená 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002007063826";"017";"8586000052017";
"Rajec Bobuľka Brusnica jemne sýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002120222822";"088";"8586011331088";
"Bonaqua S príchuťou pomaranča 1,5 l";"0,75";"0,50";"l";"";"";"napoje";"2002015856274";"782";"5449000090782";
"Rio 100% pomaranč 1 l";"1,49";"1,49";"l";"";"";"napoje";"2002006844853";"015";"8588001028015";
"Bonaqua Prírodná minerálna voda nesýtená 500 ml";"0,65";"1,30";"l";"";"";"napoje";"2002015651633";"880";"0000090490880";
"Rajec Bobuľka Egreš jemne sýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002120222805";"132";"8586011331132";
"Natur Farm Ovocný sirup s malinovou príchuťou 0,7 l";"2,79";"3,99";"l";"";"";"napoje";"2002120496215";"262";"8585030353262";
"Coca-Cola, 500 ml";"0,69";"1,38";"l";"";"";"napoje";"2002006219217";"472";"0000054491472";
"Coca-Cola, 1 l";"1,09";"1,09";"l";"";"";"napoje";"2002006668336";"227";"5449000054227";
"Natur Farm Ovocný sirup príchuť baza 0,7 l";"2,79";"3,99";"l";"";"";"napoje";"2002120496226";"255";"8585030353255";
"Orangina Original sýtený nealkoholický nápoj 1,5 l";"1,29";"0,86";"l";"";"";"napoje";"2002016982316";"928";"8594003844928";
"Pfanner 100% jablková šťava vyrobená z koncentrátu 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002120017887";"507";"9006900017507";
"Lucka Pramenitá voda s príchuťou malina a šípka 1,5 l";"0,59";"0,39";"l";"-21%";"0,75";"napoje";"2002120499338";"684";"8588000346684";
"Schweppes Indian Tonic 1,5 l";"1,29";"0,86";"l";"";"";"napoje";"2002120503824";"514";"8594001027514";
"TEEKANNE Ginger & Lemon, World of Fruits, 20 vrecúšok, 35 g";"1,29";"36,86";"kg";"-23%";"1,69";"napoje";"2002120250235";"303";"5901086003303";
"Relax Jahoda 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002012475706";"444";"8594057631444";
"Jupí Sirup lesná zmes 0,7 l";"1,19";"1,72";"l";"-33%";"1,79";"napoje";"2002011579702";"210";"8594003840210";
"Bercoff Klember Herbal Mäta pieporná čistý bylinný čaj 20 x 1,5 g";"0,99";"33,00";"kg";"";"";"napoje";"2002006537090";"347";"8588000014347";
"Rajec Gaštan jemne sýtený 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002016635809";"746";"8586011330746";
"Caro ORIGINÁL 200 g";"3,69";"18,45";"kg";"";"";"napoje";"2002009657399";"867";"4005500043867";
"Lucka Pramenitá voda s príchuťou citrón a baza 1,5 l";"0,59";"0,39";"l";"-21%";"0,75";"napoje";"2002120499321";"660";"8588000346660";
"Rajec Pramenitá voda jemne sýtená 0,75 l";"0,55";"0,73";"l";"";"";"napoje";"2002014260393";"476";"0000085815476";
"Gemerka Magnézium a kalcium prírodná minerálna voda perlivá 1,5 l";"0,55";"0,37";"l";"";"";"napoje";"2002120640004";"522";"8586010290522";
"Rio Cold Press 100% hruška Williams 1 l";"2,39";"2,39";"l";"";"";"napoje";"2002016914928";"664";"8586009855664";
"Mistral Citrón & zázvor ovocný čaj 20 x 2 g";"1,99";"49,75";"kg";"";"";"napoje";"2002120224906";"901";"8586009413901";
"Natur Farm Ovocný sirup s jahodovou príchuťou 0,7 l";"2,79";"3,99";"l";"";"";"napoje";"2002120496192";"279";"8585030353279";
"Jana Nízkoenergetický nesýtený nápoj príchuť citrón limetka 1,5 l";"0,59";"0,39";"l";"-25%";"0,79";"napoje";"2002017144942";"388";"3858884605388";
"Babička Růženka Ovocný čaj s príchuťou čučoriedok s brusnicami 20 x 2 g";"0,79";"19,75";"kg";"";"";"napoje";"2002016351488";"180";"8594009244180";
"Rajec Šalvia nesýtená 1,5 l";"0,85";"0,57";"l";"";"";"napoje";"2002016097362";"340";"8586011330340";
"TEEKANNE Zen Chai, World Special Teas, 20 vrecúšok, 35 g";"1,39";"39,71";"kg";"-22%";"1,79";"napoje";"2002015949778";"002";"5901086001002";
"Pfanner 100% multivitamínová viacdruhová ovocná šťava 1 l";"1,59";"1,59";"l";"";"";"napoje";"2002120017893";"521";"9006900017521";
"Coca-Cola Zero, 1 l";"1,09";"1,09";"l";"";"";"napoje";"2002016030079";"328";"5449000133328";
"Magnesia Red Minerálna voda s príchuťou maliny sýtená 1,5 l";"0,89";"0,59";"l";"";"";"napoje";"2002121045345";"410";"8594001022410";
"TEEKANNE Fresh Orange, World of Fruits, 20 vrecúšok, 45 g";"1,29";"28,67";"kg";"-23%";"1,69";"napoje";"2002014565122";"040";"5901086001040";
"Lucka Perlivá pramenitá voda 1,5 l";"0,35";"0,23";"l";"-36%";"0,55";"napoje";"2002121333240";"035";"8588000346035";
"Lipton Yelow Label 25 vrecúšok 50 g";"1,55";"31,00";"kg";"";"";"napoje";"2002006545118";"976";"8717163825976";
"Rajec Pramenitá voda jemne sýtená 0,33 l";"0,39";"1,18";"l";"";"";"napoje";"2002017172273";"456";"0000085817456";
"NESCAFÉ® Dolce Gusto® Latte Macchiato - káva v kapsulách - 16 ks";"5,69";"31,06";"kg";"";"";"napoje";"2002016154461";"159";"7613037491159";
"Rauch Happy Day Multivitamín 100% 2 l";"2,74";"1,37";"l";"";"";"napoje";"2002014229895";"653";"0000090087653";
"Mattoni Citrón perlivá 1,5 l";"0,79";"0,53";"l";"";"";"napoje";"2002016808913";"529";"8594001021529";
"Bercoff Wellness Zázvor extra silný aromatizovaný bylinný čaj 20 x 2 g";"1,69";"42,25";"kg";"";"";"napoje";"2002120592982";"719";"8586005108719";
"Lucka Pramenitá voda s príchuťou pomaranč a grep 1,5 l";"0,59";"0,39";"l";"-21%";"0,75";"napoje";"2002120681738";"936";"8588000346936";
"Evian Prírodná minerálna voda nesýtená 1,5 l";"1,99";"1,33";"l";"";"";"napoje";"2002006239420";"005";"3068320085005";
"Fanta Shokata, Limonáda s príchuťou citróna a bazového kvetu, 1,75 l";"1,19";"0,68";"l";"";"";"napoje";"2002020035555";"056";"5449000119056";
"Magnesia Perlivá prírodná minerálna voda sýtená 0,5 l";"0,59";"1,18";"l";"";"";"napoje";"2002010416244";"416";"8594001020416";
"Jacobs Gold instantná káva 200 g";"8,59";"42,95";"kg";"";"";"napoje";"2002013601265";"195";"8711000516195";
"Sprite, citrónová limonáda, 1,75 l";"1,19";"0,68";"l";"";"";"napoje";"2002020035557";"505";"5449000132505";
"Mitická Prírodná minerálna voda tichá 0,5 l";"0,49";"0,98";"l";"";"";"napoje";"2002010367317";"013";"8586007291013";
"Lucka Pramenitá voda pre deti neperlivá neochutená 0,5 l";"0,65";"1,30";"l";"";"";"napoje";"2002120681744";"028";"8588000346028";
"Mistral Melón & jahoda ovocný čaj 20 x 2 g";"1,99";"49,75";"kg";"";"";"napoje";"2002017136275";"758";"8586009413758";
"Popradský Wellness Čaj zázvor + baza 18 x 2,2 g";"1,89";"47,73";"kg";"";"";"napoje";"2002020019039";"844";"8586009415844";
"Rajec Bylinka Mäta nesýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002120721116";"750";"8586011331750";
"Lipton Forest Fruit 20 vrecúšok";"1,69";"49,71";"kg";"";"";"napoje";"2002016533501";"542";"8722700140542";
"Pfanner 100% ananásová šťava 1 l";"1,69";"1,69";"l";"";"";"napoje";"2002120017904";"538";"9006900017538";
"Zlatá Studňa Sirup s príchuťou malina 0,7 l";"1,29";"1,84";"l";"";"";"napoje";"2002016075025";"309";"8586000058309";
"Zlatá Studňa Sirup s príchuťou pomaranč 0,7 l";"1,29";"1,84";"l";"";"";"napoje";"2002013226666";"378";"8586000058378";
"Coca-Cola 1,25 l";"0,79";"0,63";"l";"";"";"napoje";"2002020001274";"982";"5000112615982";
"Rauch Happy Day 100% grapefruit 1 l";"1,00";"1,00";"l";"-45%";"1,82";"napoje";"2002120017639";"806";"0000090087806";
"NESCAFÉ Dolce Gusto Ristretto Ardenza - káva v kapsulách - 16 kapsúl v balení";"5,69";"50,80";"kg";"";"";"napoje";"2002121097173";"436";"7613034704436";
"Bercoff Klember Herbal Rumanček pravý čistý bylinný čaj 20 x 1,5 g";"0,99";"33,00";"kg";"";"";"napoje";"2002006537106";"262";"8588000014262";
"Cappy Multivitamín 1 l";"1,09";"1,09";"l";"-26%";"1,49";"napoje";"2002120681646";"750";"5449000097750";
"TEEKANNE Sencha Royal, zelený čaj, 20 vrecúšok, 35 g";"1,29";"36,86";"kg";"-27%";"1,79";"napoje";"2002120591793";"641";"5901086002641";
"TEEKANNE Multivitamín, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002014433254";"944";"5901086000944";
"Coca-Cola Zero, 500 ml";"0,69";"1,38";"l";"";"";"napoje";"2002016030024";"836";"5449000131836";
"Zlatá Studňa Sirup s príchuťou čučoriedka 0,7 l";"1,29";"1,84";"l";"";"";"napoje";"2002013226697";"170";"8586000058170";
"Baldovská Sýtená minerálna voda pitahaya 1,5 l";"0,39";"0,26";"l";"-33%";"0,59";"napoje";"2002120027247";"961";"8586000733961";
"Eduscho Aroma Classic pražená mletá káva 250 g";"2,39";"9,56";"kg";"";"";"napoje";"2002013550921";"600";"4006067799600";
"Bercoff Klember Herbal Materina dúška čistý bylinný čaj 20 x 1,5 g";"0,99";"33,00";"kg";"";"";"napoje";"2002120760766";"979";"8586005108979";
"Rajec Šípka nesýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002016394898";"623";"8586011330623";
"ORION GRANKO Instantný kakaový nápoj 225 g";"2,19";"9,73";"kg";"";"";"napoje";"2002006581178";"317";"7613035093317";
"Kinley Ginger Ale 1,5 l";"1,19";"0,79";"l";"";"";"napoje";"2002020035553";"926";"5449000081926";
"Rajec Bobuľka Malina jemne sýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002120513375";"439";"8586019830439";
"Mirinda Pomaranč 1,5 l";"0,50";"0,33";"l";"-54%";"1,09";"napoje";"2002120283357";"920";"8594008043920";
"Kofola Citrus 2 l";"1,25";"0,63";"l";"";"";"napoje";"2002013960621";"873";"8594003841873";
"Caprio Plus Multivitamín 2 l";"1,49";"0,75";"l";"";"";"napoje";"2002014479818";"407";"5900334007407";
"TEEKANNE Medovka citrón, bylinný čaj, 20 vrecúšok, 30 g";"1,69";"1,69";"Kus";"";"";"napoje";"2002017137364";"437";"5901086021437";
"Budiš S príchuťou pomaranč 1,5 l";"0,79";"0,53";"l";"";"";"napoje";"2002015914196";"007";"8586009261007";
"Relax 100% pyré jablko, mrkva, banán, malina, jahoda, čučoriedka 120 g";"0,59";"4,92";"kg";"";"";"napoje";"2002020036194";"249";"8595646200249";
"Mistral Medovka malina bylinno-ovocný čaj 20 x 1,5 g";"1,99";"66,33";"kg";"";"";"napoje";"2002016830006";"676";"8586009412676";
"Pepsi Max 1,5 l";"0,50";"0,33";"l";"-54%";"1,09";"napoje";"2002120283334";"913";"8594008043913";
"Sir Winston Tea English Breakfast, 20 vrecúšok, 36 g";"1,29";"35,83";"kg";"-35%";"1,99";"napoje";"2002121426315";"710";"5901086050710";
"Rauch Nativa Zelený čaj s citrónovou príchuťou 1,5 l";"1,69";"1,13";"l";"";"";"napoje";"2002013129707";"584";"9008700111584";
"Babička Růženka Ovocný čaj s príchuťou lesnej maliny 20 x 2 g";"0,79";"19,75";"kg";"";"";"napoje";"2002016132728";"982";"5900396012982";
"Mistral Limetka a eukalyptus zelený čaj 20 x 1,5 g";"1,99";"66,33";"kg";"";"";"napoje";"2002016829970";"713";"8586009412713";
"NESCAFÉ GOLD Original, instantná káva, 100 g";"6,39";"63,90";"kg";"";"";"napoje";"2002006543619";"510";"7613036299510";
"Rauch Nativa Zelený čaj s ginkgom 1,5 l";"1,69";"1,13";"l";"";"";"napoje";"2002016155871";"326";"9008700133326";
"TEEKANNE Horské bylinky, bylinný čaj, 20 vrecúšok, 36 g";"1,69";"46,94";"kg";"";"";"napoje";"2002010818307";"527";"5901086054527";
"Lipton Jasmine zelený aromatizovaný čaj 20 vrecúšok 34 g";"1,69";"33,80";"kg";"";"";"napoje";"2002016907210";"972";"8718114888972";
"Rajec Bobuľka Jahoda jemne sýtená 1,5 l";"0,50";"0,33";"l";"-41%";"0,85";"napoje";"2002120721105";"477";"8586011331477";
"Caprio Plus Jablko 2 l";"1,49";"0,75";"l";"";"";"napoje";"2002016891304";"545";"5900334013545";
"Bercoff Priedušky & Kašeľ bylinný čaj 20 x 1,5 g (30 g)";"1,69";"56,33";"kg";"";"";"napoje";"2002006537298";"941";"8588000014941";
"Bonaqua Prírodná minerálna voda jemne sýtená 500 ml";"0,65";"1,30";"l";"";"";"napoje";"2002009803383";"891";"0000090492891";
"Lucka Dojčenská voda veľmi jemne perlivá 1,5 l";"0,35";"0,23";"l";"-43%";"0,62";"napoje";"2002012683842";"059";"8588000346059";
"Coca-Cola Zero, 1,25 l";"0,79";"0,63";"l";"";"";"napoje";"2002020001275";"975";"5000112615975";
"Cappy Hruška 1 l";"1,09";"1,09";"l";"-26%";"1,49";"napoje";"2002120681675";"928";"5449000160928";
"Lipton Ice Tea ľadový čaj s citrónovou príchuťou 1,5 l";"1,29";"0,86";"l";"";"";"napoje";"2002011230085";"504";"5900497601504";
"Lipton Earl Grey Classic čierny aromatizovaný čaj 25 vrecúšok 37,5 g";"1,25";"33,33";"kg";"";"";"napoje";"2002006545194";"861";"8722700045861";
"TEEKANNE Winter Time, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002011283425";"524";"5901086000524";
"Rio Jablko 1 l";"1,49";"1,49";"l";"";"";"napoje";"2002120339696";"920";"8586009856920";
"TEEKANNE Ginger & Orange, World of Fruits, 20 vrecúšok, 45 g";"1,29";"28,67";"kg";"-23%";"1,69";"napoje";"2002120591804";"641";"5901086060641";
"TEEKANNE Opuncia, zelený čaj, 20 vrecúšok, 35 g";"1,69";"48,29";"kg";"";"";"napoje";"2002010559842";"586";"5901086000586";
"TEEKANNE Magic Moments, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002013039648";"913";"5901086000913";
"Vinea Biela 0,5 l";"0,89";"1,78";"l";"";"";"napoje";"2002016169397";"487";"8586011330487";
"Tesco 100% pomarančová šťava 1 l";"1,99";"1,99";"l";"";"";"napoje";"2002020040968";"770";"5051007059770";
"TEEKANNE Green Tea Lemon, zelený čaj, 20 vrecúšok, 35 g";"1,69";"48,29";"kg";"";"";"napoje";"2002010560244";"555";"5901086000555";
"TEEKANNE Raspberry, World of Fruits, 20 vrecúšok, 50 g";"1,29";"25,80";"kg";"-23%";"1,69";"napoje";"2002011291567";"548";"5901086000548";
"Kubík Waterrr Príchuť jahoda nesýtený nápoj 1,5 l";"0,89";"0,59";"l";"";"";"napoje";"2002016407079";"216";"8594057634216";
"Zlatá Studňa Sirup s príchuťou multivitamín 0,7 l";"1,29";"1,84";"l";"";"";"napoje";"2002016074868";"293";"8586000058293";
"Baldovská Sýtená minerálna voda pomelo 1,5 l";"0,39";"0,26";"l";"-33%";"0,59";"napoje";"2002120640079";"008";"8586000733008";
"Popradský Wellness Čaj pamäť a cievy 18 x 1,5 g";"1,79";"66,30";"kg";"";"";"napoje";"2002020019043";"813";"8586009415813";
